,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1232.115,0.7021683420067781,4.3518230763115335,-8.679713568246363,-3.814182948392913,-3.7522792945426295,4.729952367602276,52.33224484857175,100.10076092426469,-119.87464565567385,0.25033125,0.96685016,-0.012620261,0.048743017
1232.115,0.7864686977539623,4.306035309295777,-8.69593904039735,-3.7587429420836247,-3.6215114622279843,3.7169210152300565,52.55575032044369,99.53903029315943,-120.14649311336356,0.2494864,0.96709377,-0.012455211,0.048280615
1232.115,0.9222129143157528,4.246636766631512,-8.714891497750978,-3.6705788427864063,-2.825048831708321,2.54366876351558,53.06509252467886,98.87039269825634,-120.52131361950097,0.24854611,0.967344,-0.012368783,0.04813943
1232.115,1.0930851569900195,4.179623636666364,-8.732072162286586,-3.56041639308118,-1.4663101020680134,1.2530652521223353,53.79645067516693,98.16205443139492,-120.97308676845046,0.2475016,0.9675986,-0.012380083,0.048399493
1232.415,1.2723226771643104,4.114483642542224,-8.743131914775649,-3.4379759806717836,0.24387733205939943,-0.10191915764691212,54.6274668991275,97.50461815444451,-121.46333142202147,0.24636741,0.9678527,-0.0124915,0.049072776
1232.415,1.4295345823893557,4.062324006674871,-8.744166506131489,-3.3075383543430763,2.0433919122129045,-1.464038163633121,55.40620755681351,96.99401887373284,-121.94439609006027,0.24518241,0.9680987,-0.012687676,0.050097078
1232.415,1.5385521690053452,4.033225113372756,-8.732477532342509,-3.165287275355923,3.684324508413516,-2.7795816509376174,55.99066946428633,96.7093352817437,-122.36695072877677,0.244005,0.9683272,-0.012939321,0.051349346
1232.415,1.5840183809036101,4.033545300376782,-8.70737378533387,-2.999558191752184,4.9890945881990465,-4.006376138038087,56.28626258776009,96.69283257114272,-122.69061163260699,0.24290302,0.96852934,-0.013210335,0.052673683
1232.415,1.5648419721068236,4.063995994956,-8.67050298158003,-2.7941983458306296,5.882685774508106,-5.119856056005772,56.269263636888866,96.93848835668022,-122.89488655121335,0.24194083,0.9686983,-0.013465958,0.053915873
1232.415,1.4936375792967542,4.119134810284078,-8.625428644855592,-2.5341463462005094,6.394727038449436,-6.115491157427813,55.98901664486742,97.39289523951555,-122.98665721104028,0.24116583,0.96883005,-0.013679774,0.05495545
1232.565,1.3925098954968087,4.188526687947471,-8.576582021453115,-2.21142725063826,6.634261518608823,-7.006827362794328,55.54885779714402,97.96856158693654,-123.00076345980602,0.24059913,0.96892476,-0.013838036,0.055727616
1232.565,1.286611075697597,4.259320798859732,-8.528098538539794,-1.829385728159734,6.747176513368068,-7.819594014323606,55.07273282836914,98.56562686357339,-122.99200787331057,0.24023181,0.9689853,-0.01394048,0.056229524
1232.565,1.1974698620172266,4.319545544773672,-8.483173093642938,-1.4033667638235783,6.86964081218358,-8.583374584391187,54.66880163613469,99.09534621233341,-123.01962787897469,0.24002948,0.9690183,-0.013997781,0.056510165
1232.565,1.1380071846473603,4.361182235230911,-8.444339497639941,-0.9571835720210935,7.090222874938422,-9.322957411497573,54.40159877474924,99.49835665449525,-123.12812968564923,0.23994173,0.96903163,-0.014026533,0.05664773
1232.565,1.110489792559235,4.382121183663459,-8.414577944590732,-0.516283538183741,7.429597926482637,-10.051558254403448,54.28066813836426,99.752797414046,-123.33032596895437,0.23991424,0.9690339,-0.014043351,0.056722283
1232.565,1.1076884323140623,4.386421819470466,-8.398615438699327,-0.09999822507524765,7.841447176715041,-10.767652780867081,54.267524262323974,99.87099079403724,-123.59862527630503,0.23989893,0.96903324,-0.014059689,0.05679186
1232.715,1.1165394549080385,4.382794229305524,-8.403491762175296,0.28397072705324805,8.232801012288043,-11.456283543079138,54.29657310558878,99.88721011586478,-123.86874306948181,0.23986016,0.9690376,-0.014078721,0.056878187
1232.715,1.1229579253876727,4.381742732476457,-8.437613666307172,0.6400786784725906,8.497719778807571,-12.094586681391508,54.30141164449671,99.84168528753989,-124.05639309188464,0.23977563,0.96905315,-0.014095049,0.05696514
1232.715,1.116281051115204,4.392205729479529,-8.50811377176871,0.979364954679302,8.555389978115407,-12.660146776912873,54.237020177390264,99.76658034446505,-124.08319291382206,0.23963429,0.9690854,-0.014097286,0.05700968
1232.715,1.0921251419666513,4.418673756791556,-8.617152517046684,1.3091047491061558,8.382693458611252,-13.139901068349943,54.090813982408534,99.67819971125806,-123.90439706484533,0.23943244,0.96913844,-0.014072644,0.05696112
1232.715,1.0530619428024335,4.459626619170329,-8.758497393306369,1.6213774151182296,8.032235202154785,-13.536940396368887,53.880205558863416,99.57688413643129,-123.52951472348164,0.23917075,0.96921456,-0.014011956,0.056781992
1232.715,1.0072285472171234,4.507742627884783,-8.915941530072823,1.8855173587833864,7.629757970861728,-13.872881177745422,53.63942188317549,99.45310050737034,-123.02817621089947,0.23885328,0.96931285,-0.013913426,0.05646337
1232.865,0.9655547466841902,4.551812657764288,-9.06471073573092,2.048846072985123,7.349616051154344,-14.184538619858184,53.40198732004889,99.29620776045782,-122.51766067959119,0.23848896,0.96942955,-0.013784033,0.056030467
1232.865,0.9385752074845778,4.579792987322209,-9.176044298617844,2.047572755665176,7.372778091853799,-14.515227474899417,53.1863135447469,99.10192510589607,-122.13417542574982,0.23809297,0.96955717,-0.013638488,0.05553836
1232.865,0.9337542745171779,4.582102848133435,-9.223955711815059,1.8260041565885636,7.837312692156719,-14.902749687234905,52.9900326439431,98.87562176808008,-121.99548148865787,0.23768766,0.9696859,-0.013496501,0.05506119
1232.865,0.9539549236564124,4.554214538961318,-9.192240217210795,1.3585623015926822,8.79474480236827,-15.367463568276534,52.79488770574821,98.6306025762303,-122.16588033065241,0.2373008,0.96980387,-0.013379297,0.054678675
1232.865,0.9972624774843155,4.497813097873882,-9.079487600089506,0.6670623125256957,10.185538716445388,-15.904256893908101,52.5796562440386,98.3827032095905,-122.63457900103732,0.23696208,0.9698999,-0.013306165,0.05446293
1232.865,1.0579739937815198,4.4202461284645755,-8.900343345466313,-0.1737193985171844,11.842666738871737,-16.481471799921696,52.33534871358663,98.14391577164719,-123.31480844106098,0.23669729,0.9699644,-0.013291435,0.05446712
1233.165,1.1282977506690717,4.332500884101333,-8.682399159712242,-1.0458693038742708,13.524565205242547,-17.047928017258638,52.07596792060389,97.91797343539291,-124.06481807090739,0.23652232,0.96999234,-0.01334222,0.054717258
1233.165,1.2002229180612782,4.246370325825602,-8.45949188859911,-1.8122271097290292,14.969933113662599,-17.546654669552478,51.83975612803678,97.69985077874382,-124.72501156933895,0.23643793,0.9699836,-0.01345723,0.05520811
1233.165,1.267098950364063,4.171670022040559,-8.263353099259003,-2.3480300867853985,15.95969621133655,-17.931568628387595,51.67947549575615,97.47943795973364,-125.16031908841977,0.23642802,0.9699437,-0.013627083,0.055904973
1233.165,1.324640990332535,4.114288601344539,-8.116072998316913,-2.5708913412929824,16.36862997570057,-18.18198390309529,51.64454150128437,97.24791375590002,-125.29519782156089,0.23646258,0.96988297,-0.013836421,0.056751937
1233.165,1.3712705656419308,4.0755367544076675,-8.02555297827914,-2.4597040196468845,16.19184409762093,-18.310096510625275,51.761205782659665,97.00423830483298,-125.13102713737962,0.23650567,0.9698142,-0.014067545,0.05768532
1233.165,1.4078484247247902,4.0528226989632605,-7.985142654736265,-2.056322205719804,15.538882473326343,-18.35853886674564,52.018223375461424,96.75910660191491,-124.74132324782714,0.23652548,0.9697481,-0.014304559,0.05864831
1233.315,1.4369370211006145,4.0412775985809475,-7.977342640503665,-1.449315268740474,14.598122249827586,-18.3882050065419,52.3640341061566,96.53464295474843,-124.24721544772477,0.23650347,0.9696919,-0.014536693,0.059602138
1233.315,1.4617618942766721,4.035711762408093,-7.98024750700195,-0.7448652254015231,13.583105828387362,-18.459808011120508,52.7178391602538,96.35968649358632,-123.78162783461306,0.23643854,0.9696469,-0.014759677,0.06053021
1233.315,1.4850605364943394,4.0322639323129765,-7.974679544506212,-0.03399731910287343,12.67740324736235,-18.61489592417936,52.99223548311216,96.26210826409798,-123.45362194916308,0.23634528,0.9696094,-0.014974952,0.06143492
1233.315,1.5080395762795613,4.0292916170211726,-7.949910238016557,0.6335865953553008,11.994029280044689,-18.862446603752172,53.120847334763695,96.26062069422936,-123.32349109472689,0.23624739,0.96957284,-0.015187129,0.06232885
1233.315,1.5296983071510093,4.0273540484887596,-7.906441027692108,1.2610926935285225,11.559769187660645,-19.175432450537315,53.08211449518361,96.35864718422043,-123.39494194758804,0.23616822,0.9695309,-0.015400614,0.06322345
