,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
246423,0.761368,4.319206,-8.652777,-0.0662718263473054,-0.0681924910179641,0.077185131736527,-1.245303970502755,-17.66312764542567,-153.90579527645832,0.25051335,0.96675706,-0.012849257,0.049586624
246423,0.761368,4.319206,-8.652777,-0.0662718263473054,-0.0681924910179641,0.077185131736527,-1.245303970502755,-17.66312764542567,-153.90579527645832,0.24958938,0.96702343,-0.012671424,0.049094893
246423,0.761368,4.319206,-8.652777,-0.0662718263473054,-0.0681924910179641,0.077185131736527,-1.245303970502755,-17.66312764542567,-153.90579527645832,0.2487072,0.9672767,-0.01250251,0.048624992
246423,0.761368,4.319206,-8.652777,-0.0662718263473054,-0.0681924910179641,0.077185131736527,-1.245303970502755,-17.66312764542567,-153.90579527645832,0.24786481,0.9675173,-0.01234202,0.04817593
246423,0.761368,4.319206,-8.652777,-0.0662718263473054,-0.0681924910179641,0.077185131736527,-1.245303970502755,-17.66312764542567,-153.90579527645832,0.24706042,0.9677462,-0.012189499,0.04774679
246423,0.761368,4.319206,-8.652777,-0.0662718263473054,-0.0681924910179641,0.077185131736527,-1.245303970502755,-17.66312764542567,-153.90579527645832,0.24629225,0.967964,-0.012044513,0.047336668
246483,1.565832,4.027109,-8.762912,-0.0545538263473053,0.0713595089820359,-0.060235868263473,5.112986864628066,-23.396088311810512,-158.45203513593714,0.24487595,0.9682532,-0.012312325,0.048683625
246483,1.565832,4.027109,-8.762912,-0.0545538263473053,0.0713595089820359,-0.060235868263473,5.112986864628066,-23.396088311810512,-158.45203513593714,0.24352168,0.9685258,-0.012564362,0.049970537
246483,1.565832,4.027109,-8.762912,-0.0545538263473053,0.0713595089820359,-0.060235868263473,5.112986864628066,-23.396088311810512,-158.45203513593714,0.24222676,0.9687832,-0.012801672,0.051200144
246483,1.565832,4.027109,-8.762912,-0.0545538263473053,0.0713595089820359,-0.060235868263473,5.112986864628066,-23.396088311810512,-158.45203513593714,0.24098858,0.96902627,-0.013025227,0.05237504
246483,1.565832,4.027109,-8.762912,-0.0545538263473053,0.0713595089820359,-0.060235868263473,5.112986864628066,-23.396088311810512,-158.45203513593714,0.23980455,0.96925575,-0.013235921,0.0534977
246483,1.565832,4.027109,-8.762912,-0.0545538263473053,0.0713595089820359,-0.060235868263473,5.112986864628066,-23.396088311810512,-158.45203513593714,0.2386723,0.9694726,-0.01343459,0.054570504
246513,1.201908,4.323994,-8.413353,-0.0225958263473054,0.1331455089820359,-0.159306868263473,2.5983331044658264,-18.76787129922033,-159.5822072893199,0.23850381,0.96949667,-0.013496862,0.05486354
246513,1.201908,4.323994,-8.413353,-0.0225958263473054,0.1331455089820359,-0.159306868263473,2.5983331044658264,-18.76787129922033,-159.5822072893199,0.23834278,0.9695196,-0.0135562625,0.05514353
246513,1.201908,4.323994,-8.413353,-0.0225958263473054,0.1331455089820359,-0.159306868263473,2.5983331044658264,-18.76787129922033,-159.5822072893199,0.23818885,0.9695413,-0.013612933,0.055411078
246513,1.201908,4.323994,-8.413353,-0.0225958263473054,0.1331455089820359,-0.159306868263473,2.5983331044658264,-18.76787129922033,-159.5822072893199,0.23804176,0.96956205,-0.013667011,0.055666763
246513,1.201908,4.323994,-8.413353,-0.0225958263473054,0.1331455089820359,-0.159306868263473,2.5983331044658264,-18.76787129922033,-159.5822072893199,0.23790117,0.96958184,-0.013718617,0.055911127
246513,1.201908,4.323994,-8.413353,-0.0225958263473054,0.1331455089820359,-0.159306868263473,2.5983331044658264,-18.76787129922033,-159.5822072893199,0.23776674,0.96960056,-0.013767874,0.05614468
246543,1.06783,4.429341,-8.571373,0.0242761736526945,0.1395375089820359,-0.224289868263473,1.5873570606049499,-17.805777865071203,-160.53398353776095,0.23768674,0.969627,-0.013735937,0.05603483
246543,1.06783,4.429341,-8.571373,0.0242761736526945,0.1395375089820359,-0.224289868263473,1.5873570606049499,-17.805777865071203,-160.53398353776095,0.23761027,0.96965224,-0.013705427,0.055929817
246543,1.06783,4.429341,-8.571373,0.0242761736526945,0.1395375089820359,-0.224289868263473,1.5873570606049499,-17.805777865071203,-160.53398353776095,0.23753715,0.9696763,-0.013676277,0.055829424
246543,1.06783,4.429341,-8.571373,0.0242761736526945,0.1395375089820359,-0.224289868263473,1.5873570606049499,-17.805777865071203,-160.53398353776095,0.23746724,0.9696993,-0.013648423,0.055733446
246543,1.06783,4.429341,-8.571373,0.0242761736526945,0.1395375089820359,-0.224289868263473,1.5873570606049499,-17.805777865071203,-160.53398353776095,0.2374004,0.9697213,-0.013621807,0.055641677
246543,1.06783,4.429341,-8.571373,0.0242761736526945,0.1395375089820359,-0.224289868263473,1.5873570606049499,-17.805777865071203,-160.53398353776095,0.23733649,0.96974236,-0.013596369,0.055553928
246573,0.948118,4.572995,-9.246548,0.0285371736526946,0.1459295089820358,-0.265835868263473,-0.3216312302255178,-19.61412284930104,-157.67490368318082,0.23692106,0.96987194,-0.013459398,0.055098068
246573,0.948118,4.572995,-9.246548,0.0285371736526946,0.1459295089820358,-0.265835868263473,-0.3216312302255178,-19.61412284930104,-157.67490368318082,0.23652369,0.9699954,-0.013328772,0.054661956
246573,0.948118,4.572995,-9.246548,0.0285371736526946,0.1459295089820358,-0.265835868263473,-0.3216312302255178,-19.61412284930104,-157.67490368318082,0.23614357,0.97011304,-0.013204173,0.054244712
246573,0.948118,4.572995,-9.246548,0.0285371736526946,0.1459295089820358,-0.265835868263473,-0.3216312302255178,-19.61412284930104,-157.67490368318082,0.23577999,0.97022533,-0.013085303,0.053845502
246573,0.948118,4.572995,-9.246548,0.0285371736526946,0.1459295089820358,-0.265835868263473,-0.3216312302255178,-19.61412284930104,-157.67490368318082,0.2354322,0.97033256,-0.012971877,0.053463526
246573,0.948118,4.572995,-9.246548,0.0285371736526946,0.1459295089820358,-0.265835868263473,-0.3216312302255178,-19.61412284930104,-157.67490368318082,0.23509939,0.9704346,-0.012863624,0.053097997
246633,1.278523,4.146821,-8.207449,-0.0449668263473054,0.2854805089820358,-0.314837868263473,-2.3889253185719386,-22.23782294143145,-163.11430596819028,0.23494491,0.9704381,-0.012996827,0.053683292
246633,1.278523,4.146821,-8.207449,-0.0449668263473054,0.2854805089820358,-0.314837868263473,-2.3889253185719386,-22.23782294143145,-163.11430596819028,0.23479699,0.97044104,-0.013124107,0.05424334
246633,1.278523,4.146821,-8.207449,-0.0449668263473054,0.2854805089820358,-0.314837868263473,-2.3889253185719386,-22.23782294143145,-163.11430596819028,0.23465538,0.9704436,-0.013245747,0.054779273
246633,1.278523,4.146821,-8.207449,-0.0449668263473054,0.2854805089820358,-0.314837868263473,-2.3889253185719386,-22.23782294143145,-163.11430596819028,0.23451981,0.9704457,-0.013362012,0.055292163
246633,1.278523,4.146821,-8.207449,-0.0449668263473054,0.2854805089820358,-0.314837868263473,-2.3889253185719386,-22.23782294143145,-163.11430596819028,0.23438999,0.9704474,-0.013473152,0.055783045
246633,1.278523,4.146821,-8.207449,-0.0449668263473054,0.2854805089820358,-0.314837868263473,-2.3889253185719386,-22.23782294143145,-163.11430596819028,0.23426566,0.97044873,-0.013579407,0.056252886
246663,1.532313,4.007955,-7.896198,-0.0002248263473053,0.2194335089820359,-0.327621868263473,-0.3471931312161362,-24.060092923525165,-160.17344362514635,0.23417245,0.9704029,-0.013841215,0.05735754
