,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1773726885638,-1.0785648,3.08046,9.655638,0.07207998,0.009773556,0.008551862,82.875,42.15,-451.27502,,,,
1773726885643,-1.0283155,3.1163523,9.579067,0.031764057,-0.012216945,0.015882028,82.875,42.15,-451.27502,,,,
1773726885648,-1.0091729,3.135495,9.574282,0.015882028,-0.025655584,0.017103724,83.850006,42.9,-452.25003,,,,
1773726885653,-0.99960166,3.1929228,9.612567,-0.019547112,-0.07207998,0.019547112,83.850006,42.9,-452.25003,,,,
1773726885658,-0.9828519,3.2120652,9.562318,-0.031764057,-0.09773556,0.0219905,83.475006,42.075,-452.325,,,,
1773726885663,-1.0091729,3.2240293,9.502497,-0.031764057,-0.1123959,0.025655584,83.475006,42.075,-452.325,,,,
1773726885668,-0.9613165,3.2312078,9.41157,-0.02687728,-0.11972606,0.028098974,83.625,41.775,-451.95,,,,
1773726885673,-0.9349955,3.255136,9.256036,-0.014660334,-0.11361759,0.035429142,83.625,41.775,-451.95,,,,
1773726885678,-0.92303133,3.2527432,9.102896,-0.002443389,-0.10262234,0.04031592,83.175,42.525,-453.15002,,,,
1773726885683,-0.86081797,3.2479577,8.947362,0.0061084726,-0.083075225,0.047646087,83.175,42.525,-453.15002,,,,
1773726885688,-0.8344969,3.2407792,8.822935,0.009773556,-0.06230642,0.05619795,86.325005,40.275,-448.42502,,,,
1773726885693,-0.8225328,3.2120652,8.727222,0.008551862,-0.03787253,0.06352811,86.325005,40.275,-448.42502,,,,
1773726885698,-0.8105687,3.216851,8.686544,0.0012216945,-0.015882028,0.06963659,85.5,40.875,-449.92502,,,,
1773726885703,-0.8225328,3.2264223,8.708079,-0.020768806,0.007330167,0.07941014,85.5,40.875,-449.92502,,,,
1773726885708,-0.8225328,3.1953156,8.760722,-0.03420745,0.012216945,0.08674031,83.775,41.625,-451.2,,,,
1773726885713,-0.80578303,3.1713872,8.827721,-0.050089475,0.01099525,0.0891837,83.775,41.625,-451.2,,,,
1773726885718,-0.78664047,3.1331022,8.885149,-0.06474981,0.008551862,0.092848785,82.350006,42.375,-452.475,,,,
1773726885723,-0.7890333,3.0924242,8.9210415,-0.07818845,0.0036650836,0.09407048,82.350006,42.375,-452.475,,,,
1773726885728,-0.78424764,3.0493534,8.973683,-0.092848785,-0.002443389,0.09407048,82.05,42.9,-452.85,,,,
1773726885733,-0.79142606,3.0182467,9.014361,-0.10384403,-0.007330167,0.09651387,81.975006,43.2,-453.975,,,,
