,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1773727375553,-0.5138587,2.9775686,4.2885365,0.37628192,0.29565006,-0.083075225,119.325005,9.6,-442.05002,,,,
1773727375558,-0.4660022,2.9943185,4.2574296,0.29442838,0.26266432,-0.030542362,118.725006,10.425,-442.80002,,,,
1773727375563,-0.45882374,2.9560332,4.2646084,0.19547112,0.2235701,0.018325418,118.725006,10.425,-442.80002,,,,
1773727375568,-0.41336012,2.850749,4.3579283,0.08674031,0.18447587,0.0659715,117.675,11.325001,-444.37503,,,,
1773727375573,-0.36311084,2.7047868,4.578068,-0.02443389,0.14660335,0.10995251,117.675,11.325001,-444.37503,,,,
1773727375578,-0.27696922,2.594717,4.879564,-0.13072132,0.10628742,0.15026842,118.12501,10.725,-444.225,,,,
1773727375583,-0.19322042,2.4822545,5.197809,-0.22723518,0.0659715,0.18447587,118.12501,10.725,-444.225,,,,
1773727375588,-0.08315059,2.4152553,5.6117673,-0.30420193,0.02687728,0.21501824,118.200005,10.950001,-443.77502,,,,
1773727375593,-0.008973085,2.2908285,6.044868,-0.3579565,-0.014660334,0.24189551,118.200005,10.950001,-443.77502,,,,
1773727375598,0.091525465,2.1017957,6.422934,-0.40560257,-0.057419643,0.2699945,117.9,11.400001,-443.25003,,,,
1773727375603,0.27337998,1.9223338,7.0139613,-0.41415444,-0.07574506,0.28098974,117.9,11.400001,-443.25003,,,,
1773727375608,0.43609193,1.8194425,7.454241,-0.40804598,-0.09651387,0.2858765,117.675,10.725,-443.85,,,,
1773727375613,0.61794645,1.7715861,7.734201,-0.39094225,-0.11361759,0.28221142,117.675,10.725,-443.85,,,,
1773727375618,0.81894356,1.745265,7.9686975,-0.36773005,-0.11606098,0.2663294,119.475006,10.35,-442.05002,,,,
1773727375623,0.9768698,1.7691933,8.193623,-0.34573954,-0.10995251,0.25044736,119.475006,10.35,-442.05002,,,,
1773727375628,1.1515459,1.8816559,8.397013,-0.32497075,-0.09651387,0.22845687,117.75001,11.475,-443.85,,,,
1773727375633,1.2209377,2.0084755,8.5525465,-0.3115321,-0.0684149,0.20890976,117.975006,11.475,-443.92502,,,,
1773727375638,1.3094722,2.1855445,8.698508,-0.30542362,-0.028098974,0.19302773,117.975006,11.475,-443.92502,,,,
1773727375643,1.2664014,2.3362923,8.911469,-0.3103104,0.029320668,0.1771457,117.675,11.325001,-443.7,,,,
1773727375648,1.244866,2.5731816,9.246465,-0.32619244,0.09651387,0.17225893,117.675,11.325001,-443.7,,,,
1773727375653,1.1084751,2.8052855,9.626924,-0.36284328,0.20768806,0.19058435,118.50001,11.1,-442.95,,,,
1773727375658,0.85483587,3.0373893,10.091131,-0.39338565,0.2858765,0.2223484,118.50001,11.1,-442.95,,,,
1773727375663,0.6155536,3.204887,10.715658,-0.41904122,0.3542914,0.26877278,118.50001,11.1,-442.95,,,,
1773727375668,0.26620153,3.3077781,11.833106,-0.43125817,0.41293275,0.32497075,118.50001,11.1,-442.95,,,,
1773727375673,0.15373886,3.269493,12.603595,-0.4300365,0.45691374,0.3787253,117.075005,11.325001,-443.40002,,,,
1773727375678,0.04366901,3.1905298,13.40519,-0.40682426,0.48256934,0.423928,117.075005,11.325001,-443.40002,,,,
1773727375683,0.010169496,3.027818,14.108681,-0.36284328,0.48379102,0.45447037,117.15,12.075001,-444.6,,,,
1773727375688,0.017347964,2.8316064,14.623137,-0.30053684,0.47279578,0.467909,117.15,12.075001,-444.6,,,,
1773727375693,0.026919255,2.6593232,15.046667,-0.22601348,0.45324868,0.46302223,116.4,12.3,-444.30002,,,,
1773727375698,0.05802595,2.515754,15.4008045,-0.14171657,0.4263714,0.43858832,116.4,12.3,-444.30002,,,,
1773727375703,0.06281159,2.5109682,15.800406,-0.050089475,0.37628192,0.3970507,117.075005,12.675,-444.975,,,,
1773727375708,0.089132644,2.594717,16.070795,0.1123959,0.2699945,0.3151972,117.075005,12.675,-444.975,,,,
1773727375713,0.29970104,2.8866415,16.295721,0.22845687,0.17470232,0.24678229,116.700005,12.750001,-444.67502,,,,
