t_ms,t_sec_rel,q_w,q_x,q_y,q_z,roll_deg,pitch_deg,yaw_deg
,42.0,-0.22107713192773593,-0.9350854544308862,0.2762648012842637,-0.020441482865875507,155.95640591944965,-9.22899562776788,-30.94943223133474
,42.005,-0.22075945081981813,-0.9352565593302322,0.27592382624013573,-0.020651276389394364,155.9955260582357,-9.233252931138692,-30.907695577924788
,42.01,-0.22044335680174262,-0.9354271411225152,0.2755824398064647,-0.02085926565470447,156.0344014363311,-9.237386811734009,-30.86594431916299
,42.015,-0.2201288448188757,-0.9355972023167661,0.2752406450986487,-0.02106546893442646,156.07303335355203,-9.241398885753906,-30.82417827174815
,42.02,-0.21981590980262444,-0.9357667453961364,0.27489844520868134,-0.021269904330212565,156.11142310349797,-9.245290752144783,-30.78239725824789
,42.025,-0.2195045466710908,-0.9359357728182701,0.2745558432052989,-0.021472589774255903,156.1495719735594,-9.249063992761846,-30.74060110698288
,42.03,-0.21930925300982315,-0.9360871628491172,0.27417182569075327,-0.02177349514347729,156.17675375195918,-9.266141327976051,-30.69097560401631
,42.035,-0.21911512421669876,-0.9362381579771851,0.2737873235030428,-0.022072049656253187,156.20371259349338,-9.283015617884132,-30.64134452264963
,42.04,-0.21892215744982818,-0.9363887597798304,0.2734023405123805,-0.02236827525438703,156.23044975972329,-9.299688944699415,-30.59170761216299
,42.045,-0.21873034981174816,-0.9365389698132719,0.27301688055922096,-0.022662193672228766,156.2569665082835,-9.316163368305004,-30.542064629160013
,42.05,-0.21853969835076453,-0.936688789612994,0.2726309474544792,-0.022953826438615217,156.28326409285225,-9.332440926488376,-30.492415337427705
,42.055,-0.21835020006227424,-0.9368382206941397,0.2722445449797469,-0.023243194878794896,156.30934376312192,-9.348523635173889,-30.442759507798414
,42.06,-0.21808736885390187,-0.9370187899978804,0.2718228447114528,-0.02336723839617308,156.3389675497968,-9.343519021836567,-30.392862239780648
,42.065,-0.21782587612994406,-0.9371988274990569,0.271400889855108,-0.02349047484558485,156.36841112423744,-9.338491881787222,-30.34294614467541
,42.07,-0.2175657164388596,-0.9373783351178486,0.27097868220081855,-0.023612913306996303,156.3976754559885,-9.333442836297584,-30.293011254629377
,42.075,-0.2173068843447111,-0.9375573147591506,0.2705562235248597,-0.023734562771865357,156.4267615086837,-9.328372498848829,-30.243057602980368
,42.08,-0.21704937442724548,-0.9377357683127351,0.27013351558977544,-0.023855432143941563,156.45567024007946,-9.323281475209379,-30.193085224224916
,42.085,-0.21679318128197275,-0.9379136976534149,0.2697105601444784,-0.02397553024005924,156.4844026020882,-9.318170363512102,-30.14309415398664
,42.09,-0.2165340590277516,-0.9381087705927148,0.26923331915702936,-0.024049026460140108,156.5117098894841,-9.306604324851515,-30.08765372607242
,42.095,-0.21627621166961905,-0.9383032450135476,0.2687559140351569,-0.024122175150932287,156.538863231274,-9.295066840187577,-30.032195942323316
,42.1,-0.2160196341572136,-0.9384971228881287,0.2682783458591669,-0.024194981553154835,156.56586337882848,-9.2835581165678,-29.976720874025407
,42.105,-0.21576432145940377,-0.9386904061748934,0.26780061570042585,-0.02426745085189995,156.5927110786779,-9.272078356827276,-29.921228592490557
,42.11,-0.2155102685642296,-0.9388830968186174,0.2673227246214276,-0.024339588177138438,156.61940707254854,-9.260627759632179,-29.865719169046276
,42.115,-0.21525747047884372,-0.939075196750537,0.26684467367585946,-0.024411398604220907,156.6459520973982,-9.249206519522922,-29.81019267502609
,42.12,-0.2152583309304459,-0.9391977596132848,0.2664101471940005,-0.024434663380048162,156.64251459177524,-9.241257904873363,-29.758561764587228
,42.125,-0.21525923338212205,-0.9393200874297619,0.2659756189112931,-0.024458248903800037,156.63908373494812,-9.233345607306827,-29.706931578598695
,42.13,-0.21526017773452955,-0.9394421804037776,0.26554108865171644,-0.024482152633219786,156.6356594175146,-9.225469345455494,-29.655302121197682
,42.135,-0.21526116388402625,-0.9395640387382013,0.26510655624194696,-0.024506372044628327,156.63224153160297,-9.217628839776513,-29.603673396703783
,42.14,-0.21526219172274277,-0.939685662634968,0.2646720215113399,-0.024530904632790215,156.62882997085546,-9.209823812541686,-29.552045409616266
,42.145,-0.2152632611386542,-0.9398070522950844,0.2642374842919115,-0.02455574791078056,156.6254246304121,-9.202053987827263,-29.500418164611364
,42.15,-0.2154535491764529,-0.9398870659233872,0.2637859701299809,-0.024678602468151165,156.60274934530605,-9.210230578314318,-29.443247252192947
,42.155,-0.21564304599827802,-0.9399669961956423,0.2633344253684022,-0.02480127398782752,156.5801453080515,-9.218344524381468,-29.38608607201265
,42.16,-0.21583175403160174,-0.9400468429877946,0.26288285035706316,-0.024923762325712348,156.55761233750843,-9.226396002393933,-29.328934679541877
,42.165,-0.21601967569430436,-0.940126606174575,0.26243124544569774,-0.02504606734446298,156.53515025345928,-9.234385188732954,-29.271793129917576
,42.17,-0.21620681339472994,-0.9402062856295161,0.26197961098387684,-0.025168188913420816,156.51275887660015,-9.242312259791808,-29.21466147794265
,42.175,-0.21639316953174204,-0.9402858812249714,0.26152794732100004,-0.025290126908541426,156.49043802853222,-9.250177391971956,-29.157539778086463
,42.18,-0.21639143283668014,-0.9404045993812508,0.261080335300161,-0.02551461888864827,156.4924182562979,-9.263738534193015,-29.10049907559145
,42.185,-0.21638974004282904,-0.9405231387719758,0.26063244767460747,-0.02573777492034972,156.49433681240924,-9.277154547687458,-29.043457802011137
,42.19,-0.2163880919671755,-0.9406414989436126,0.2601842864990305,-0.025959606678628094,156.49619415363483,-9.29042669091072,-28.986415933584407
,42.195,-0.21638648938394991,-0.9407596794471194,0.25973585381219305,-0.026180125727244416,156.49799073585467,-9.303556209394698,-28.92937344805478
,42.2,-0.21638493302558132,-0.9408776798379099,0.25928715163706734,-0.026399343519917393,156.49972701402015,-9.31654433590524,-28.872330324636298
,42.205,-0.21638342358363627,-0.9409954996758214,0.25883818198097325,-0.026617271401488667,156.5014034421147,-9.329392290597623,-28.81528654398033
,42.21,-0.21639254867894311,-0.9411319880706326,0.25831534179143045,-0.026796083699424832,156.5001554858175,-9.33649265196506,-28.750251942959714
,42.215,-0.21640172136233937,-0.9412681888002044,0.25779232905724997,-0.026974188095994372,156.49886707410565,-9.343516523875666,-28.6852182312196
,42.22,-0.2164109409796877,-0.9414041017393391,0.2572691450555778,-0.027151590285036754,156.4975385744434,-9.350464475807643,-28.620185440365677
,42.225,-0.2164202068699927,-0.9415397267649307,0.2567457910551756,-0.027328295907741627,156.4961703522547,-9.357337071811227,-28.555153602253643
,42.23,-0.21642951836563298,-0.9416750637559459,0.2562222683164948,-0.027504310553174118,156.4947627709279,-9.364134870569869,-28.490122748980717
,42.235,-0.2164388747925882,-0.9418101125934034,0.25569857809174984,-0.027679639758794346,156.49331619182047,-9.370858425460588,-28.425092912877123
,42.24,-0.21623331559924988,-0.9419766816628463,0.2552265591650042,-0.027972985632577056,156.5200462347779,-9.385528345913048,-28.365698439560692
,42.245,-0.21602871851525873,-0.942142814828519,0.2547540932103933,-0.02826413338845466,156.54658341862623,-9.400008056391997,-28.306301245484715
,42.25,-0.2158250816814885,-0.9423085132300572,0.25428118349796003,-0.028553103687950786,156.57292884220243,-9.414299528306703,-28.24690107805976
,42.255,-0.2156224031874699,-0.9424737779908645,0.25380783327341905,-0.028839916996056977,156.5990836002865,-9.428404712144093,-28.187497691251927
,42.26,-0.21542068107256218,-0.9426386102184471,0.25333404575833707,-0.029124593583105006,156.62504878358746,-9.442325537689317,-28.128090845460367
,42.265,-0.2152199133271071,-0.9428030110047415,0.252859824150313,-0.029407153526623094,156.65082547873024,-9.456063914244297,-28.068680307396953
,42.27,-0.21508252026379512,-0.9429738920360242,0.2523057468396634,-0.029691051296414375,156.66857330698062,-9.46986749611789,-27.99932125899438
,42.275,-0.21494595257990418,-0.9431442915224647,0.25175127614868725,-0.029972951066139546,156.68614711048383,-9.483494305398944,-27.92996121586663
,42.28,-0.21481020658729902,-0.9433142105999286,0.2511964152718375,-0.03025287061973048,156.7035481411665,-9.496945940194623,-27.86060006826848
,42.285,-0.2146752785657626,-0.9434836503912962,0.25064116737837966,-0.03053082757197661,156.72077764569337,-9.510223981666787,-27.791237710803696
,42.29,-0.21454116476412474,-0.9436526120066754,0.25008553561260904,-0.0308068393702791,156.73783686544832,-9.523329994240516,-27.721874042331617
,42.295,-0.21440786140137227,-0.9438210965436095,0.24952952309406695,-0.03108092329638674,156.75472703651516,-9.536265525810158,-27.65250896587546
,42.3,-0.21444574706269912,-0.9440137523427802,0.24876196816838492,-0.031121377659355017,156.74416582792594,-9.523371599027636,-27.56137855236474
,42.305,-0.2144832742180106,-0.9442058101508994,0.24799438000032312,-0.03116248780602209,156.73366920187547,-9.510531832511438,-27.470257212715538
,42.31,-0.2145204450347353,-0.9443972699711025,0.247226758355926,-0.03120424788467208,156.72323660840019,-9.49774576468874,-27.379144886235498
,42.315,-0.21455726165056643,-0.9445881318070649,0.24645910300805876,-0.031246652088060423,156.71286750392352,-9.48501293673696,-27.28804151349131
,42.32,-0.21459372617389835,-0.944778395662995,0.24569141373636375,-0.03128969465313456,156.7025613511822,-9.472332892585213,-27.19694703628889
,42.325,-0.2146298406842561,-0.9449680615436256,0.24492369032721717,-0.03133336986075509,156.69231761915321,-9.459705178915366,-27.10586139765386
,42.33,-0.2148036202235155,-0.945106120512116,0.24423451505015367,-0.03135805108143119,156.66647180258812,-9.450664567393778,-27.023130088232463
,42.335,-0.21497649929978482,-0.9452437893687107,0.24354537273860097,-0.031383671332495394,156.6407550976818,-9.441674195353261,-26.940412119114043
,42.34,-0.2151484819163489,-0.9453810683917766,0.2428562625748268,-0.031410221006868966,156.6151666537674,-9.432733356932344,-26.857707392050454
,42.345,-0.2153195720347081,-0.9455179578528953,0.24216718375444443,-0.0314376905786968,156.58970562963793,-9.423841352195888,-26.77501581127586
,42.35,-0.21548977357537216,-0.9456544580169417,0.2414781354862955,-0.031466070602820764,156.56437119341177,-9.414997487124824,-26.692337283459747
,42.355,-0.21565909041863374,-0.9457905691421625,0.24078911699233255,-0.03149535171425183,156.53916252240106,-9.406201073604704,-26.609671717660667
,42.36,-0.21578706614446733,-0.9459239037726747,0.24015466070280458,-0.03145869194591181,156.51768725260652,-9.390338354253158,-26.53509157009194
,42.365,-0.21591450722535377,-0.9460568379492078,0.23952026515573632,-0.031423359446507704,156.49631760543494,-9.374587391190211,-26.46051734412296
,42.37,-0.21604141645070465,-0.9461893724212779,0.2388859290487482,-0.03138934210075227,156.4750527077893,-9.358947071389148,-26.385948902333578
,42.375,-0.21616779656029955,-0.9463215079284468,0.23825165109559726,-0.03135662788817176,156.45389169804372,-9.343416289549282,-26.311386110768208
,42.38,-0.21629365024546382,-0.9464532452003993,0.2376174300260595,-0.03132520488259781,156.43283372586006,-9.327993948097657,-26.236828838869968
,42.385,-0.2164189801502167,-0.9465845849570163,0.2369832645858111,-0.031295061251655064,156.411877952008,-9.312678957188801,-26.16227695941593
,42.39,-0.21648613112917714,-0.9466720628937698,0.2365664588457888,-0.031338010695301,156.4013155794328,-9.309088210172556,-26.11215698878102
,42.395,-0.21655307106604546,-0.9467593892895338,0.2361496291695875,-0.03138118619554603,156.39078171593016,-9.305509783317575,-26.062037426692843
,42.4,-0.21661980043674703,-0.9468465641707986,0.2357327754155191,-0.03142458546415964,156.3802762296441,-9.301943468892798,-26.011918278259955
,42.405,-0.21668631971440191,-0.9469335875629276,0.23531589744500456,-0.03146820623237589,156.36979898992854,-9.29838906110606,-25.961799548779858
,42.41,-0.21675262936935946,-0.9470204594901729,0.234898995122547,-0.03151204625073437,156.35934986733477,-9.29484635608892,-25.911681243735877
,42.415,-0.2168187298692316,-0.9471071799756886,0.23448206831570417,-0.031556103288922326,156.34892873359922,-9.29131515188155,-25.861563368794027
,42.42,-0.2167414423160252,-0.9471900594292034,0.23420961766975243,-0.031622673705105075,156.3569125929718,-9.289979402457085,-25.82912270105523
,42.425,-0.21666465337553378,-0.9472727561370899,0.2339370896507573,-0.03168898142626959,156.36483081470917,-9.288631860223905,-25.79667609146263
,42.43,-0.2165883607704393,-0.9473552705445825,0.23366448483293928,-0.031755029175428065,156.37268374480084,-9.287272722092974,-25.76422356686513
,42.435,-0.21651256223180515,-0.9474376030947658,0.2333918037864609,-0.031820819649503077,156.3804717273518,-9.28590218261288,-25.731765154195955
,42.44,-0.21643725549906134,-0.947519754228592,0.23311904707745945,-0.03188635551956087,156.3881951045935,-9.284520433993325,-25.699300880469316
,42.445,-0.21636243831998925,-0.9476017243848962,0.23284621526807905,-0.03195163943104262,156.395854216895,-9.283127666128358,-25.666830772777118
,42.45,-0.21623602403444042,-0.9477051304922847,0.23253546665511723,-0.032003504431008065,156.40883549346563,-9.27799862944197,-25.630673080401323
,42.455,-0.21611026189187024,-0.9478082808774958,0.23222463635025076,-0.03205519734874146,156.42173700226127,-9.272875680280674,-25.594505982904202
,42.46,-0.21598514910931704,-0.9479111762492418,0.231913724910195,-0.03210672054700592,156.43455913116955,-9.267758942231884,-25.558329522379232
,42.465,-0.21586068291482235,-0.9480138173123429,0.23160273288753427,-0.032158076364292264,156.44730226592813,-9.262648536875448,-25.522143740867634
,42.47,-0.21573686054739374,-0.948116204767758,0.23129166083075492,-0.03220926711504002,156.45996679013842,-9.257544583804691,-25.485948680356177
,42.475,-0.2156136792569663,-0.9482183393126109,0.23098050928427663,-0.032260295089856186,156.47255308527917,-9.25244720064713,-25.449744382774675
,42.48,-0.2157530735270979,-0.9482832750998994,0.23054921664194591,-0.032503848006111905,156.45796896980895,-9.272440163039445,-25.393312621598895
,42.485,-0.2158918427111455,-0.9483481609336891,0.2301177397915627,-0.032746049192210955,156.4433987258522,-9.292253616001958,-25.336890491874247
,42.49,-0.21602998973737925,-0.9484129963869613,0.22968608068327123,-0.032986908899304494,156.42884255595496,-9.311888836108716,-25.280478061855657
,42.495,-0.2161675174749895,-0.9484777810376868,0.22925424125164096,-0.03322643728509969,156.4143006643647,-9.331347088055146,-25.224075399913502
,42.5,-0.21630442873560454,-0.9485425144686982,0.22882222341578165,-0.033464644414978074,156.3997732569163,-9.350629624827347,-25.16768257451217
,42.505,-0.21644072627477343,-0.9486071962675735,0.22839002907946035,-0.033701540263096075,156.38526054092114,-9.369737687868275,-25.111299654189636
,42.51,-0.21666123181901387,-0.9486862540423603,0.22784015330800378,-0.033781156852998324,156.35644364670446,-9.37083174307916,-25.04364287754213
,42.515,-0.2168805867161087,-0.948765171736877,0.22729032254436884,-0.03386102896321293,156.32775659137556,-9.371897463516332,-24.976004459090763
,42.52,-0.2170987955039593,-0.9488439493605124,0.22674053655205728,-0.03394115255498319,156.2991988003212,-9.372934744424137,-24.908384390701386
,42.525,-0.2173158626931319,-0.948922586918338,0.22619079510022247,-0.03402152362958486,156.27076970341176,-9.373943483481032,-24.84078266470692
,42.53,-0.21753179276716358,-0.9490010844111618,0.2256410979636036,-0.03410213822801016,156.24246873494903,-9.374923580783703,-24.77319927389406
,42.535,-0.21774659018286255,-0.9490794418355828,0.2250914449224606,-0.03418299243065312,156.21429533361496,-9.375874938831059,-24.70563421149022
,42.54,-0.2177785555227897,-0.9491916274751866,0.2245807581426592,-0.03422335689967162,156.20680139790616,-9.36868888359109,-24.645097698616926
,42.545,-0.2178103674475701,-0.9493035497787111,0.22407006104784047,-0.03426400373437857,156.1993328625299,-9.361526066914417,-24.584564251634315
,42.55,-0.2178420264460906,-0.9494152088080332,0.2235593535386484,-0.034304930305149806,156.19188956902028,-9.354386242196547,-24.524033873424326
,42.555,-0.2178735330013562,-0.9495266046244764,0.22304863551886575,-0.03434613400358576,156.18447136066067,-9.347269164822295,-24.46350656710384
,42.56,-0.21790488759056956,-0.9496377372888202,0.22253790689538894,-0.03438761224234733,156.17707808246502,-9.340174592152685,-24.402982336020923
,42.565,-0.2179360906852085,-0.9497486068613064,0.22202716757820212,-0.034429362454992646,156.16970958115897,-9.33310228351187,-24.342461183750927
,42.57,-0.21800621539290727,-0.9498440733763583,0.2215379182185396,-0.034503291339581695,156.15870088227825,-9.331060506579883,-24.28343097999027
,42.575,-0.21807603993261745,-0.9499393475694162,0.22104861694243713,-0.03457724243682659,156.14772337817416,-9.329005070585128,-24.224403711818674
,42.58,-0.21814556504478183,-0.9500344292961874,0.22055926393294356,-0.03465121493567604,156.13677698106073,-9.326935954996085,-24.16537939809615
,42.585,-0.21821479146691497,-0.9501293184125564,0.22006985937421208,-0.03472520803330054,156.1258616037652,-9.324853139948978,-24.10635805768521
,42.59,-0.21828371993361664,-0.9502240147745898,0.21958040345148835,-0.03479922093501822,156.1149771597226,-9.322756606241036,-24.04733970945009
,42.595,-0.21835235117658514,-0.9503185182385402,0.21909089635109893,-0.0348732528542214,156.1041235629706,-9.320646335323842,-23.988324372255967
,42.6,-0.2183646769810191,-0.9504006392259776,0.2187027755380281,-0.03499412490391854,156.10169516907365,-9.324790768756255,-23.940628365207896
,42.605,-0.2183771036049004,-0.9504826091239882,0.21831453037886525,-0.03511433040008236,156.0992326986981,-9.328861659989395,-23.892933991277797
,42.61,-0.21838962984913626,-0.95056442788626,0.21792616196135184,-0.03523387495605894,156.09673651212503,-9.332859583628345,-23.845241275996397
,42.615,-0.21840225451792522,-0.950646095466814,0.21753767136538119,-0.035352764136856375,156.09420696714633,-9.336785109392014,-23.79755024499554
,42.62,-0.21841497641885532,-0.9507276118200034,0.21714905966306722,-0.03547100345958315,156.09164441907416,-9.340638802160703,-23.74986092400232
,42.625,-0.2184277943629993,-0.9508089769005145,0.21676032791881283,-0.03558859839388196,156.08904922075075,-9.344421222023078,-23.702173338833443
,42.63,-0.2184591684793431,-0.9508713974498115,0.21645638098869027,-0.03557825668066942,156.08243804644925,-9.336615860548214,-23.666820235462243
,42.635,-0.21849049113163602,-0.9509336971737008,0.21615248557608757,-0.03556841075859684,156.07584628282908,-9.328862575398293,-23.631467154780026
,42.64,-0.21852176271211496,-0.9509958763485299,0.2158486411541143,-0.03555905652859865,156.0692737448632,-9.321160925067696,-23.596114090161553
,42.645,-0.2185529836039163,-0.9510579352486032,0.21554484720102482,-0.03555018992321673,156.06272024983556,-9.313510471277677,-23.560761035353078
,42.65,-0.21858415418123187,-0.951119874146196,0.21524110320017897,-0.035541806906369995,156.05618561731188,-9.305910778956324,-23.525407984465932
,42.655,-0.21861527480946286,-0.95118169331157,0.2149374086400036,-0.03553390347312555,156.04966966911215,-9.298361416218649,-23.490054931970292
,42.66,-0.21867285112765084,-0.9512472243976648,0.2145820629044143,-0.03557303100846151,156.04057048259773,-9.295367852327388,-23.447493410770594
,42.665,-0.21873020494521273,-0.9513126535914395,0.21422673451503332,-0.035612340283453656,156.0315002440667,-9.292384718006357,-23.4049359682168
,42.67,-0.21878733692190935,-0.9513779809042053,0.21387142332638787,-0.035651829372440276,156.02245882116702,-9.289411843624846,-23.362382606961006
,42.675,-0.21884424771341382,-0.9514432063466773,0.21351612919553026,-0.03569149636624524,156.01344608266615,-9.286449061154157,-23.319833329787677
,42.68,-0.2189009379713546,-0.951508329928983,0.21316085198201523,-0.035731339372044514,156.0044618984398,-9.28349620415506,-23.277288139611368
,42.685,-0.21895740834335764,-0.9515733516606703,0.212805591547877,-0.03577135651323366,155.99550613946084,-9.280553107765328,-23.234747039474286
,42.69,-0.2190061845542631,-0.951628001598743,0.21249571369055587,-0.0358609727044377,155.98884531225886,-9.284007539029426,-23.196501600032764
,42.695,-0.21905482301053383,-0.9516825931629733,0.21218578122734016,-0.03595025217388123,155.98218838493057,-9.287417396207436,-23.15825974719054
,42.7,-0.21910332371787714,-0.9517371262137649,0.21187579468100518,-0.036039197416642715,155.97553545745654,-9.290782972327987,-23.120021498492687
,42.705,-0.21915168668243634,-0.9517916006123339,0.2115657545707249,-0.03612781090758905,155.96888662890942,-9.294104558222877,-23.08178687137811
,42.71,-0.21919991191081828,-0.9518460162207015,0.21125566141210259,-0.036216095101550244,155.96224199745828,-9.29738244254639,-23.043555883179675
,42.715,-0.21924799941011994,-0.9519003729016869,0.210945515717201,-0.03630405243349253,155.9556016603738,-9.300616911794425,-23.005328551124343
,42.72,-0.2193312558300862,-0.9519275238608454,0.2106944152930065,-0.0365465852918545,155.94845427846067,-9.323184926616658,-22.970378730991644
,42.725,-0.21941414264360934,-0.9519547439252537,0.2104430843139381,-0.036787331931133496,155.94129519503625,-9.345538989557301,-22.935440776062414
,42.73,-0.2194966632446545,-0.951982032551061,0.21019152481667733,-0.03702630712957328,155.93412456008474,-9.367680843786578,-22.90051461422563
,42.735,-0.2195788209552155,-0.9520093891952827,0.20993973882212677,-0.03726352553421888,155.92694252636875,-9.38961221623744,-22.86560017504457
,42.74,-0.2196606190268246,-0.952036813315841,0.20968772833551275,-0.037499001662214086,155.9197492493197,-9.411334817788388,-22.830697389722015
,42.745,-0.21974206064203392,-0.952064304371606,0.2094354953464886,-0.03773274990208447,155.91254488693073,-9.432850343443919,-22.79580619106623
,42.75,-0.21978548569524725,-0.9521282722981675,0.209063779043601,-0.037926635234613405,155.90788022310548,-9.446141222806379,-22.74825786990178
,42.755,-0.21982885674395572,-0.952192148694578,0.2086918839942537,-0.03811932924353825,155.90318151269557,-9.459293685899102,-22.700715355262748
,42.76,-0.21987217331356074,-0.9522559334250996,0.20831981202644617,-0.03831084149858688,155.8984492000941,-9.472308782464804,-22.65317867509418
,42.765,-0.2199154349136464,-0.9523196263549313,0.20794756495353878,-0.03850118148628258,155.89368372781482,-9.48518755304267,-22.605647857791563
,42.77,-0.2199586410385742,-0.9523832273501884,0.20757514457437581,-0.03869035861076616,155.8888855364631,-9.497931029071706,-22.55812293218232
,42.775,-0.22000179116806426,-0.9524467362778861,0.20720255267340812,-0.038878382194608534,155.8840550647079,-9.510540232992696,-22.510603927507887
,42.78,-0.22006807234499395,-0.9525352804961702,0.20671103955015344,-0.03895034110936438,155.87319437773633,-9.507932175461566,-22.451543585390898
,42.785,-0.2201340837500608,-0.9526236121900902,0.20621953111537034,-0.03902234816080076,155.86236294780426,-9.505316068615594,-22.392491691639645
,42.79,-0.22019982597046087,-0.9527117313444522,0.20572802750265543,-0.03909440242671384,155.8515606958796,-9.502691870411136,-22.333448258396967
,42.795,-0.2202652995901457,-0.9527996379442252,0.20523652884682522,-0.03916650299328444,155.84078754361545,-9.500059539512826,-22.27441329785292
,42.8,-0.22033050518985162,-0.9528873319745435,0.20474503528390237,-0.03923864895500977,155.83004341334328,-9.497419035287948,-22.215386822243403
,42.805,-0.22039544334712863,-0.9529748134207081,0.20425354695110187,-0.03931083941463568,155.81932822806584,-9.494770317800858,-22.15636884384879
,42.81,-0.22041316337702693,-0.9530569102749172,0.2038436259147653,-0.039348943585332946,155.81422153020563,-9.489287691487482,-22.107958089351264
,42.815,-0.22043083644442374,-0.9531388262748403,0.20343371361087523,-0.0393871598153497,155.80912319503426,-9.483814886934232,-22.059551330829525
,42.82,-0.22044846263258147,-0.953220561477252,0.2030238100546506,-0.03942548732504546,155.80403318302032,-9.47835182744861,-22.01114857090722
,42.825,-0.22046604202247488,-0.9533021159390153,0.2026139152622687,-0.03946392533992143,155.7989514551492,-9.472898436826231,-21.96274981228692
,42.83,-0.22048357469281843,-0.9533834897170822,0.20220402925085856,-0.03950247309058458,155.7938779729178,-9.467454639348231,-21.914355057749276
,42.835,-0.22050106072009276,-0.953464682868492,0.20179415203849327,-0.03954112981271187,155.78881269832988,-9.462020359778613,-21.865964310152073
,42.84,-0.22047679998245598,-0.9535580956791896,0.2013633300504527,-0.03962004726355374,155.78917228192924,-9.45958820010698,-21.81468818479773
,42.845,-0.22045270362093078,-0.9536512795344596,0.20093245207673752,-0.03969876838063878,155.78950610013317,-9.457139795050931,-21.763412682407168
,42.85,-0.22042877045884757,-0.9537442345840834,0.20050151859254414,-0.03977729495208469,155.78981435119297,-9.454675291652004,-21.71213782462463
,42.855,-0.22040499932541238,-0.9538369609774385,0.20007053007043962,-0.03985562874956069,155.79009723204175,-9.452194835532218,-21.660863633052543
,42.86,-0.220381389055681,-0.9539294588635014,0.19963948698038386,-0.03993377152843306,155.79035493830398,-9.449698570907476,-21.609590129251096
,42.865,-0.2203579384905333,-0.9540217283908515,0.19920838978975178,-0.04001172502790945,155.7905876643051,-9.447186640600886,-21.5583173347379
,42.87,-0.2204420150207717,-0.9540960159703193,0.1987278225577608,-0.040166688494284175,155.7792221980941,-9.454346551063779,-21.49869082557337
,42.875,-0.22052575799897076,-0.9541701562901571,0.1982471272358563,-0.0403209554317175,155.7678678673428,-9.461411035550809,-21.439070163417643
,42.88,-0.22060916832998345,-0.9542441489488641,0.19776630497220843,-0.04047453104423048,155.7565248245808,-9.468380739754679,-21.379455393603443
,42.885,-0.22069224690636163,-0.954317993547951,0.19728535690775856,-0.04062742049174042,155.74519322145028,-9.475256304241258,-21.3198465612973
,42.89,-0.22077499460862424,-0.9543916896919097,0.1968042841762799,-0.04077962889048396,155.73387320869801,-9.482038364502476,-21.260243711496894
,42.895,-0.22085741230551992,-0.9544652369881836,0.19632308790443742,-0.040931161313435445,155.72256493616771,-9.488727551008479,-21.200646889028327
,42.9,-0.22097087838377655,-0.9545293228046525,0.19588391617870632,-0.040928403278009264,155.70525103888815,-9.480039905887091,-21.148920367343553
,42.905,-0.22108374507095746,-0.9545932815599024,0.195444854867455,-0.0409261917595105,155.68802138035244,-9.47139009231255,-21.09720857723083
,42.91,-0.22119601570513545,-0.9546571131966921,0.1950059034197936,-0.04092452187334366,155.670875415192,-9.462777735038996,-21.045511460722338
,42.915,-0.22130769359242697,-0.9547208176575339,0.1945670612910446,-0.04092338877338371,155.65381260335747,-9.454202461630228,-20.993828960909
,42.92,-0.22141878200740903,-0.9547843948846994,0.19412832794269463,-0.04092278765171813,155.63683241005603,-9.445663902449851,-20.942161021923543
,42.925,-0.2215292841935301,-0.9548478448202266,0.19368970284234693,-0.040922713738389974,155.61993430568992,-9.437161690651271,-20.890507588923906
,42.93,-0.22154954863837914,-0.954920144826601,0.19328354206803172,-0.04104615533894765,155.61604229482805,-9.441201407646705,-20.84078489937115
,42.935,-0.22156978451308434,-0.9549922999918988,0.1928773047155967,-0.04116895520480367,155.61213376711856,-9.445166836612948,-20.791070217911273
,42.94,-0.22158999108688981,-0.9550643102613002,0.1924709917288259,-0.04129111839295823,155.60820900636423,-9.44905852492735,-20.741363560214413
,42.945,-0.22161016763181135,-0.9551361755802104,0.19206460404494036,-0.04141264991847353,155.60426829420246,-9.452877015657085,-20.69166494199898
,42.95,-0.22163031342270875,-0.9552078958942631,0.1916581425946542,-0.0415335547548447,155.60031191011478,-9.45662284759889,-20.641974379027612
,42.955,-0.22165042773735497,-0.955279471149321,0.1912516083022293,-0.04165383783436703,155.59634013143634,-9.460296555318234,-20.592291887103034
,42.96,-0.22173938558226616,-0.955341172760004,0.19082662859225483,-0.041714342033081844,155.58311602587708,-9.4583391697344,-20.5411329090205
,42.965,-0.22182795870101646,-0.9554027579323358,0.1904016589179653,-0.041774814842359356,155.56993370728856,-9.456361578865806,-20.4899838484034
,42.97,-0.22191614815225183,-0.955464226538722,0.1899766994884286,-0.041835256011087826,155.55679307243372,-9.454363837481875,-20.43884471920549
,42.975,-0.22200395499071557,-0.9555255784518515,0.18955175051282952,-0.041895665291976414,155.54369401852526,-9.452346000485337,-20.38771553531025
,42.98,-0.22209138026727035,-0.9555868135447008,0.1891268122004647,-0.04195604244151849,155.53063644322228,-9.450308122909588,-20.336596310530865
,42.985,-0.22217842502891932,-0.9556479316905349,0.18870188476073727,-0.042016387219955056,155.5176202446264,-9.448250259915964,-20.285487058610087
,42.99,-0.22215622340160943,-0.9557301654819697,0.1882899224446995,-0.0421113796676124,155.51808312242304,-9.448079822937283,-20.23614580793124
